source,target,seed,model_state,feature,mean_abs_shap,importance_rank,importance_fraction,top3
va_long_beach,hungary,1,pseudo_label_sfda,exang,0.1782148875787911,2,0.17271290950494692,True
va_long_beach,hungary,1,pseudo_label_sfda,oldpeak,0.1581265731511928,3,0.15324477595574057,True
va_long_beach,hungary,1,reliability_gated_sfda,age,0.1426563023171406,4,0.13746068801471695,False
va_long_beach,hungary,1,reliability_gated_sfda,sex,0.0526958780800155,6,0.05077666768843643,False
va_long_beach,hungary,1,reliability_gated_sfda,cp,0.3680223209397512,1,0.35461876285484506,True
va_long_beach,hungary,1,reliability_gated_sfda,trestbps,0.0737623778258158,5,0.07107591491469534,False
va_long_beach,hungary,1,reliability_gated_sfda,restecg,0.0169370098863224,8,0.01632015546505724,False
va_long_beach,hungary,1,reliability_gated_sfda,thalach,0.0467295895127078,7,0.04502767435245877,False
va_long_beach,hungary,1,reliability_gated_sfda,exang,0.1786596321823157,2,0.17215275849251127,True
va_long_beach,hungary,1,reliability_gated_sfda,oldpeak,0.1583339814825275,3,0.15256737821727898,True
va_long_beach,hungary,1,source_only,age,0.1424594663913507,4,0.14248855321175485,False
va_long_beach,hungary,1,source_only,sex,0.050544061328381,6,0.05055438121846339,False
va_long_beach,hungary,1,source_only,cp,0.355042920782976,1,0.3551154120672281,True
va_long_beach,hungary,1,source_only,trestbps,0.0706896370864428,5,0.07070407022191952,False
va_long_beach,hungary,1,source_only,restecg,0.0164423249882691,8,0.016445682118308085,False
va_long_beach,hungary,1,source_only,thalach,0.0426285283483222,7,0.042637232075631935,False
va_long_beach,hungary,1,source_only,exang,0.1718316850189885,2,0.1718667689448833,True
va_long_beach,hungary,1,source_only,oldpeak,0.1501572416195658,3,0.1501879001418108,True
va_long_beach,hungary,2,conservative_candidate,age,0.1456254983929042,3,0.14521178541745478,True
va_long_beach,hungary,2,conservative_candidate,sex,0.0767090370750678,6,0.07649111147603184,False
va_long_beach,hungary,2,conservative_candidate,cp,0.2721637162194507,1,0.27139051604441866,True
va_long_beach,hungary,2,conservative_candidate,trestbps,0.1229446460576062,5,0.12259536797171197,False
va_long_beach,hungary,2,conservative_candidate,restecg,0.0178170234571629,8,0.017766406402667214,False
va_long_beach,hungary,2,conservative_candidate,thalach,0.0561056558769766,7,0.05594626320132182,False
va_long_beach,hungary,2,conservative_candidate,exang,0.1286002586145891,4,0.1282349132854939,False
va_long_beach,hungary,2,conservative_candidate,oldpeak,0.1828831959758144,2,0.18236363620089974,True
va_long_beach,hungary,2,entropy_sfda,age,0.1448961317556637,5,0.11344078939126521,False
va_long_beach,hungary,2,entropy_sfda,sex,0.1100818188324471,6,0.08618427748669641,False
va_long_beach,hungary,2,entropy_sfda,cp,0.3876045218664213,1,0.3034598812223436,True
va_long_beach,hungary,2,entropy_sfda,trestbps,0.1453251330452007,4,0.11377665926125603,False
va_long_beach,hungary,2,entropy_sfda,restecg,0.0367640634009569,8,0.02878299318899557,False
va_long_beach,hungary,2,entropy_sfda,thalach,0.0946755407450935,7,0.07412253141636055,False
va_long_beach,hungary,2,entropy_sfda,exang,0.1475628330182207,3,0.11552857940076852,True
va_long_beach,hungary,2,entropy_sfda,oldpeak,0.2103741911040353,2,0.1647042886323141,True
va_long_beach,hungary,2,pseudo_label_sfda,age,0.1474664199114919,3,0.14472388113603005,True
va_long_beach,hungary,2,pseudo_label_sfda,sex,0.078690416089514,6,0.07722695398395636,False
va_long_beach,hungary,2,pseudo_label_sfda,cp,0.277381099006753,1,0.27222244376807003,True
va_long_beach,hungary,2,pseudo_label_sfda,trestbps,0.1245701433781876,5,0.1222534230788505,False
va_long_beach,hungary,2,pseudo_label_sfda,restecg,0.0185061175344548,8,0.018161945993896894,False
va_long_beach,hungary,2,pseudo_label_sfda,thalach,0.0580946891861618,7,0.057014260585283846,False
va_long_beach,hungary,2,pseudo_label_sfda,exang,0.1293468732437511,4,0.12694131667318645,False
va_long_beach,hungary,2,pseudo_label_sfda,oldpeak,0.1848943883285471,2,0.18145577478072591,True
va_long_beach,hungary,2,reliability_gated_sfda,age,0.1500241584786004,3,0.14333326656290893,True
va_long_beach,hungary,2,reliability_gated_sfda,sex,0.080445147836169,6,0.0768573937386154,False
va_long_beach,hungary,2,reliability_gated_sfda,cp,0.2859681410855479,1,0.2732143156834375,True
va_long_beach,hungary,2,reliability_gated_sfda,trestbps,0.1288146670227854,5,0.12306969219376022,False
va_long_beach,hungary,2,reliability_gated_sfda,restecg,0.0187976370088584,8,0.017959285647503397,False
va_long_beach,hungary,2,reliability_gated_sfda,thalach,0.0569064556874435,7,0.05436849814666461,False
va_long_beach,hungary,2,reliability_gated_sfda,exang,0.134076089965699,4,0.12809646218083806,False
va_long_beach,hungary,2,reliability_gated_sfda,oldpeak,0.1916483659328905,2,0.18310108584627188,True
va_long_beach,hungary,2,source_only,age,0.1474664199114919,3,0.14472388113603005,True
va_long_beach,hungary,2,source_only,sex,0.078690416089514,6,0.07722695398395636,False
va_long_beach,hungary,2,source_only,cp,0.277381099006753,1,0.27222244376807003,True
va_long_beach,hungary,2,source_only,trestbps,0.1245701433781876,5,0.1222534230788505,False
va_long_beach,hungary,2,source_only,restecg,0.0185061175344548,8,0.018161945993896894,False
va_long_beach,hungary,2,source_only,thalach,0.0580946891861618,7,0.057014260585283846,False
va_long_beach,hungary,2,source_only,exang,0.1293468732437511,4,0.12694131667318645,False
va_long_beach,hungary,2,source_only,oldpeak,0.1848943883285471,2,0.18145577478072591,True
va_long_beach,hungary,3,conservative_candidate,age,0.2673335168273093,1,0.23580136756844775,True
va_long_beach,hungary,3,conservative_candidate,sex,0.0250047547733319,8,0.022055428893617182,False
va_long_beach,hungary,3,conservative_candidate,cp,0.2327596738872745,2,0.2053055302184933,True
va_long_beach,hungary,3,conservative_candidate,trestbps,0.0685503707480375,6,0.0604648132473156,False
va_long_beach,hungary,3,conservative_candidate,restecg,0.0803534995082192,5,0.07087575586411883,False
va_long_beach,hungary,3,conservative_candidate,thalach,0.0675744082738401,7,0.05960396613453141,False
va_long_beach,hungary,3,conservative_candidate,exang,0.1754727257973178,4,0.1547756121455548,False
va_long_beach,hungary,3,conservative_candidate,oldpeak,0.2166744021058944,3,0.19111752592792122,True
va_long_beach,hungary,3,entropy_sfda,age,0.2348372875625698,3,0.17738865525367442,True
va_long_beach,hungary,3,entropy_sfda,sex,0.0247205300652579,8,0.018673106093791664,False
va_long_beach,hungary,3,entropy_sfda,cp,0.3261606996872745,1,0.24637147070908727,True
va_long_beach,hungary,3,entropy_sfda,trestbps,0.0935554538887519,6,0.07066882916773219,False
va_long_beach,hungary,3,entropy_sfda,restecg,0.0873982747420964,7,0.06601789089333154,False
va_long_beach,hungary,3,entropy_sfda,thalach,0.101093264186571,5,0.07636265252162,False
va_long_beach,hungary,3,entropy_sfda,exang,0.1997570662417126,4,0.15089016623305782,False
va_long_beach,hungary,3,entropy_sfda,oldpeak,0.2563348440833541,2,0.19362722912770514,True
va_long_beach,hungary,3,pseudo_label_sfda,age,0.2713130628009054,1,0.23717044983114471,True
va_long_beach,hungary,3,pseudo_label_sfda,sex,0.0249592501653886,8,0.021818325030362427,False
va_long_beach,hungary,3,pseudo_label_sfda,cp,0.2357103623541667,2,0.20604806894396713,True
va_long_beach,hungary,3,pseudo_label_sfda,trestbps,0.0676180724958179,7,0.05910887041335103,False
va_long_beach,hungary,3,pseudo_label_sfda,restecg,0.0818741274960562,5,0.07157091312636696,False
va_long_beach,hungary,3,pseudo_label_sfda,thalach,0.0690820132260254,6,0.0603885857279219,False
va_long_beach,hungary,3,pseudo_label_sfda,exang,0.1758159171080305,4,0.15369086809722046,False
va_long_beach,hungary,3,pseudo_label_sfda,oldpeak,0.2175853181167879,3,0.19020391882966536,True
va_long_beach,hungary,3,reliability_gated_sfda,age,0.2744000818909836,1,0.23371912514048043,True
va_long_beach,hungary,3,reliability_gated_sfda,sex,0.0262345867606669,8,0.022345199840578374,False
va_long_beach,hungary,3,reliability_gated_sfda,cp,0.2420648291683676,2,0.20617770851463332,True
va_long_beach,hungary,3,reliability_gated_sfda,trestbps,0.0735891383110789,6,0.06267924159272022,False
va_long_beach,hungary,3,reliability_gated_sfda,restecg,0.0823737744578332,5,0.07016151878720206,False
va_long_beach,hungary,3,reliability_gated_sfda,thalach,0.0679174547038534,7,0.05784840873866521,False
va_long_beach,hungary,3,reliability_gated_sfda,exang,0.1821683637962556,4,0.15516114398117686,False
va_long_beach,hungary,3,reliability_gated_sfda,oldpeak,0.2253109401212308,3,0.19190765340454352,True
va_long_beach,hungary,3,source_only,age,0.2713130628009054,1,0.23717044983114471,True
va_long_beach,hungary,3,source_only,sex,0.0249592501653886,8,0.021818325030362427,False
va_long_beach,hungary,3,source_only,cp,0.2357103623541667,2,0.20604806894396713,True
va_long_beach,hungary,3,source_only,trestbps,0.0676180724958179,7,0.05910887041335103,False
va_long_beach,hungary,3,source_only,restecg,0.0818741274960562,5,0.07157091312636696,False
va_long_beach,hungary,3,source_only,thalach,0.0690820132260254,6,0.0603885857279219,False
va_long_beach,hungary,3,source_only,exang,0.1758159171080305,4,0.15369086809722046,False
va_long_beach,hungary,3,source_only,oldpeak,0.2175853181167879,3,0.19020391882966536,True
va_long_beach,hungary,4,conservative_candidate,age,0.1185053948082938,3,0.14133560277795998,True
va_long_beach,hungary,4,conservative_candidate,sex,0.0271990790686587,8,0.0324390146237058,False
va_long_beach,hungary,4,conservative_candidate,cp,0.2062860279870341,2,0.2460272813519042,True
va_long_beach,hungary,4,conservative_candidate,trestbps,0.1030607202302562,4,0.12291549291943725,False
va_long_beach,hungary,4,conservative_candidate,restecg,0.0277813849906677,7,0.033133502487498454,False
va_long_beach,hungary,4,conservative_candidate,thalach,0.0381390783411322,6,0.045486618018190844,False
va_long_beach,hungary,4,conservative_candidate,exang,0.0924551079254026,5,0.11026669654724942,False
va_long_beach,hungary,4,conservative_candidate,oldpeak,0.2250413100780019,1,0.2683957912740541,True
va_long_beach,hungary,4,entropy_sfda,age,0.1123477034738008,5,0.09444165821345221,False
va_long_beach,hungary,4,entropy_sfda,sex,0.0695406586308642,6,0.05845722619408918,False
va_long_beach,hungary,4,entropy_sfda,cp,0.3077214921983017,1,0.2586766537502267,True
va_long_beach,hungary,4,entropy_sfda,trestbps,0.1503895510726158,3,0.1264203730215688,True
va_long_beach,hungary,4,entropy_sfda,restecg,0.0392351594456919,8,0.03298183588758833,False
va_long_beach,hungary,4,entropy_sfda,thalach,0.0639483627269668,7,0.05375623381014135,False
va_long_beach,hungary,4,entropy_sfda,exang,0.1416622273161449,4,0.11908401542954222,False
va_long_beach,hungary,4,entropy_sfda,oldpeak,0.304753858950876,2,0.25618200369339117,True
va_long_beach,hungary,4,pseudo_label_sfda,age,0.1202654589552013,3,0.13734267207003129,True
va_long_beach,hungary,4,pseudo_label_sfda,sex,0.0301376140505577,7,0.03441703444594804,False
va_long_beach,hungary,4,pseudo_label_sfda,cp,0.2157057633513945,2,0.24633511713967549,True
va_long_beach,hungary,4,pseudo_label_sfda,trestbps,0.1075575252849177,4,0.1228302627554366,False
va_long_beach,hungary,4,pseudo_label_sfda,restecg,0.0289160805042247,8,0.03302204803227586,False
va_long_beach,hungary,4,pseudo_label_sfda,thalach,0.0410221923674459,6,0.04684717925547147,False
va_long_beach,hungary,4,pseudo_label_sfda,exang,0.0977919376340415,5,0.11167800080127863,False
va_long_beach,hungary,4,pseudo_label_sfda,oldpeak,0.2342632438624784,1,0.26752768549988265,True
va_long_beach,hungary,4,reliability_gated_sfda,age,0.1195400177344139,3,0.1361224853954422,True
va_long_beach,hungary,4,reliability_gated_sfda,sex,0.0293289634256962,7,0.033397446907258176,False
va_long_beach,hungary,4,reliability_gated_sfda,cp,0.2171437459245909,2,0.24726570184222382,True
va_long_beach,hungary,4,reliability_gated_sfda,trestbps,0.1083831579137757,4,0.1234179575161845,False
va_long_beach,hungary,4,reliability_gated_sfda,restecg,0.0288473660246777,8,0.032849042812720795,False
va_long_beach,hungary,4,reliability_gated_sfda,thalach,0.0415218932524229,6,0.047281767352598404,False
va_long_beach,hungary,4,reliability_gated_sfda,exang,0.0980712026270536,5,0.11167553845419385,False
va_long_beach,hungary,4,reliability_gated_sfda,oldpeak,0.2353434584920807,1,0.26799005971937817,True
va_long_beach,hungary,4,source_only,age,0.1201021889664967,3,0.14191849115625815,True
va_long_beach,hungary,4,source_only,sex,0.0278088587988999,8,0.03286027769750504,False
va_long_beach,hungary,4,source_only,cp,0.2092330622673235,2,0.2472397943160329,True
va_long_beach,hungary,4,source_only,trestbps,0.1035191880144672,4,0.12232322404075766,False
va_long_beach,hungary,4,source_only,restecg,0.0282201209381938,7,0.03334624471259888,False
va_long_beach,hungary,4,source_only,thalach,0.0381844032697971,6,0.0451205173226558,False
va_long_beach,hungary,4,source_only,exang,0.0930112714191809,5,0.10990656718186531,False
va_long_beach,hungary,4,source_only,oldpeak,0.2261967368251295,1,0.2672848835723262,True
va_long_beach,hungary,5,conservative_candidate,age,0.1067117414901311,4,0.14218328950911205,False
va_long_beach,hungary,5,conservative_candidate,sex,0.0217914301659523,8,0.029035016960994284,False
va_long_beach,hungary,5,conservative_candidate,cp,0.1827025946122681,1,0.24343390465822803,True
va_long_beach,hungary,5,conservative_candidate,trestbps,0.0782710077877783,5,0.10428870530136425,False
va_long_beach,hungary,5,conservative_candidate,restecg,0.0404942837333546,7,0.05395479810491293,False
va_long_beach,hungary,5,conservative_candidate,thalach,0.0436181416174754,6,0.058117042893733546,False
va_long_beach,hungary,5,conservative_candidate,exang,0.1231847819036702,3,0.1641320557976853,True
va_long_beach,hungary,5,conservative_candidate,oldpeak,0.1537484032716475,2,0.20485518677396958,True
va_long_beach,hungary,5,entropy_sfda,age,0.1130051836933699,4,0.12619455208102084,False
va_long_beach,hungary,5,entropy_sfda,sex,0.0295989931856842,8,0.033053631391386826,False
va_long_beach,hungary,5,entropy_sfda,cp,0.2552282130037928,1,0.2850171024529975,True
va_long_beach,hungary,5,entropy_sfda,trestbps,0.0988910322712708,5,0.11043307142586398,False
va_long_beach,hungary,5,entropy_sfda,restecg,0.0539380902184384,6,0.06023345932245832,False
va_long_beach,hungary,5,entropy_sfda,thalach,0.0310735798430577,7,0.03470032401777841,False
va_long_beach,hungary,5,entropy_sfda,exang,0.139515585086085,3,0.1557991075527362,True
va_long_beach,hungary,5,entropy_sfda,oldpeak,0.1742331754466911,2,0.19456875175575783,True
va_long_beach,hungary,5,pseudo_label_sfda,age,0.1085284530790205,4,0.1420377950276531,False
va_long_beach,hungary,5,pseudo_label_sfda,sex,0.0222519763099836,8,0.029122516357773635,False
va_long_beach,hungary,5,pseudo_label_sfda,cp,0.1882288456971057,1,0.24634655194017016,True
va_long_beach,hungary,5,pseudo_label_sfda,trestbps,0.0796438024227259,5,0.10423469387797653,False
va_long_beach,hungary,5,pseudo_label_sfda,restecg,0.041675418904664,7,0.05454315840807403,False
va_long_beach,hungary,5,pseudo_label_sfda,thalach,0.0432478566749059,6,0.05660110346641498,False
va_long_beach,hungary,5,pseudo_label_sfda,exang,0.12471774157438,3,0.16322570267499728,True
va_long_beach,hungary,5,pseudo_label_sfda,oldpeak,0.1557874165849164,2,0.20388847824694037,True
va_long_beach,hungary,5,reliability_gated_sfda,age,0.1078953015028821,4,0.14168322880439707,False
va_long_beach,hungary,5,reliability_gated_sfda,sex,0.0222990803440242,8,0.029282143508590316,False
va_long_beach,hungary,5,reliability_gated_sfda,cp,0.184739613382202,1,0.24259170276628964,True
va_long_beach,hungary,5,reliability_gated_sfda,trestbps,0.0804533317081667,5,0.10564767553089184,False
va_long_beach,hungary,5,reliability_gated_sfda,restecg,0.0406494655130761,7,0.05337903915039122,False
va_long_beach,hungary,5,reliability_gated_sfda,thalach,0.0445365836090711,6,0.058483426782783725,False
va_long_beach,hungary,5,reliability_gated_sfda,exang,0.1247680820603886,3,0.1638398009164062,True
va_long_beach,hungary,5,reliability_gated_sfda,oldpeak,0.1561834055733974,2,0.20509298254025002,True
va_long_beach,hungary,5,source_only,age,0.1085284530790205,4,0.1420377950276531,False
va_long_beach,hungary,5,source_only,sex,0.0222519763099836,8,0.029122516357773635,False
va_long_beach,hungary,5,source_only,cp,0.1882288456971057,1,0.24634655194017016,True
va_long_beach,hungary,5,source_only,trestbps,0.0796438024227259,5,0.10423469387797653,False
va_long_beach,hungary,5,source_only,restecg,0.041675418904664,7,0.05454315840807403,False
va_long_beach,hungary,5,source_only,thalach,0.0432478566749059,6,0.05660110346641498,False
va_long_beach,hungary,5,source_only,exang,0.12471774157438,3,0.16322570267499728,True
va_long_beach,hungary,5,source_only,oldpeak,0.1557874165849164,2,0.20388847824694037,True
va_long_beach,hungary,6,conservative_candidate,age,0.1367388251277168,4,0.14425750025515702,False
va_long_beach,hungary,6,conservative_candidate,sex,0.0402321497222517,7,0.04244434119864921,False
va_long_beach,hungary,6,conservative_candidate,cp,0.2627669986252757,1,0.2772154165857977,True
va_long_beach,hungary,6,conservative_candidate,trestbps,0.1078820962701974,5,0.11381406499352988,False
va_long_beach,hungary,6,conservative_candidate,restecg,0.0478893665424199,6,0.05052259517192621,False
va_long_beach,hungary,6,conservative_candidate,thalach,0.0310418034304205,8,0.03274865761133947,False
va_long_beach,hungary,6,conservative_candidate,exang,0.160475748603796,3,0.16929961423565112,True
va_long_beach,hungary,6,conservative_candidate,oldpeak,0.1608531904267463,2,0.16969780994794942,True
va_long_beach,hungary,6,entropy_sfda,age,0.1612466385886611,5,0.12238899888716569,False
va_long_beach,hungary,6,entropy_sfda,sex,0.069647855132495,8,0.052863931545571,False
va_long_beach,hungary,6,entropy_sfda,cp,0.3401521477092928,1,0.25818138717086503,True
va_long_beach,hungary,6,entropy_sfda,trestbps,0.1845125430501161,4,0.1400482244075553,False
va_long_beach,hungary,6,entropy_sfda,restecg,0.0761062770077742,7,0.05776598590543148,False
va_long_beach,hungary,6,entropy_sfda,thalach,0.1119642943487546,6,0.08498284377517332,False
va_long_beach,hungary,6,entropy_sfda,exang,0.1870525015429371,2,0.1419760970123562,True
va_long_beach,hungary,6,entropy_sfda,oldpeak,0.186810655012524,3,0.14179253129588196,True
va_long_beach,hungary,6,pseudo_label_sfda,age,0.1373040079128085,4,0.14351060293183907,False
va_long_beach,hungary,6,pseudo_label_sfda,sex,0.0409631401592062,7,0.04281480949894922,False
va_long_beach,hungary,6,pseudo_label_sfda,cp,0.265809341327,1,0.2778248021935146,True
va_long_beach,hungary,6,pseudo_label_sfda,trestbps,0.1084492782358124,5,0.11335154409350891,False
va_long_beach,hungary,6,pseudo_label_sfda,restecg,0.0489370899360474,6,0.051149208163767314,False
va_long_beach,hungary,6,pseudo_label_sfda,thalach,0.0320129709843534,8,0.03346006309241504,False
va_long_beach,hungary,6,pseudo_label_sfda,exang,0.16173396346343,2,0.1690448732270958,True
va_long_beach,hungary,6,pseudo_label_sfda,oldpeak,0.1615418702820125,3,0.16884409679891005,True
va_long_beach,hungary,6,reliability_gated_sfda,age,0.1391829824467905,4,0.14068408831480028,False
va_long_beach,hungary,6,reliability_gated_sfda,sex,0.0433098791608844,7,0.04377698162275363,False
va_long_beach,hungary,6,reliability_gated_sfda,cp,0.2747761534117766,1,0.27773964858212374,True
va_long_beach,hungary,6,reliability_gated_sfda,trestbps,0.1153555052057161,5,0.1165996287524847,False
va_long_beach,hungary,6,reliability_gated_sfda,restecg,0.0498033487380538,6,0.05034048408120404,False
va_long_beach,hungary,6,reliability_gated_sfda,thalach,0.0316329158012609,8,0.03197408075330298,False
va_long_beach,hungary,6,reliability_gated_sfda,exang,0.1668786237801925,3,0.16867843060282336,True
va_long_beach,hungary,6,reliability_gated_sfda,oldpeak,0.1683905442169278,2,0.17020665729050724,True
va_long_beach,hungary,6,source_only,age,0.1373040079128085,4,0.14351060293183907,False
va_long_beach,hungary,6,source_only,sex,0.0409631401592062,7,0.04281480949894922,False
va_long_beach,hungary,6,source_only,cp,0.265809341327,1,0.2778248021935146,True
va_long_beach,hungary,6,source_only,trestbps,0.1084492782358124,5,0.11335154409350891,False
va_long_beach,hungary,6,source_only,restecg,0.0489370899360474,6,0.051149208163767314,False
va_long_beach,hungary,6,source_only,thalach,0.0320129709843534,8,0.03346006309241504,False
va_long_beach,hungary,6,source_only,exang,0.16173396346343,2,0.1690448732270958,True
va_long_beach,hungary,6,source_only,oldpeak,0.1615418702820125,3,0.16884409679891005,True
va_long_beach,hungary,7,conservative_candidate,age,0.1253320077718488,4,0.15108908809434182,False
va_long_beach,hungary,7,conservative_candidate,sex,0.0567311722962232,5,0.0683900405103429,False
va_long_beach,hungary,7,conservative_candidate,cp,0.1807670457195248,2,0.21791662465815706,True
va_long_beach,hungary,7,conservative_candidate,trestbps,0.048288285533888,7,0.058212049393124576,False
va_long_beach,hungary,7,conservative_candidate,restecg,0.0272929199938986,8,0.03290190962883623,False
va_long_beach,hungary,7,conservative_candidate,thalach,0.0549540303336284,6,0.06624767669350036,False
va_long_beach,hungary,7,conservative_candidate,exang,0.1410299728143022,3,0.17001315438328768,True
va_long_beach,hungary,7,conservative_candidate,oldpeak,0.1951284534139495,1,0.23522945663840936,True
va_long_beach,hungary,7,entropy_sfda,age,0.1109928007124365,4,0.11234468018025197,False
va_long_beach,hungary,7,entropy_sfda,sex,0.0760865988235878,5,0.07701332479198654,False
va_long_beach,hungary,7,entropy_sfda,cp,0.2527727962390965,1,0.25585153964465546,True
va_long_beach,hungary,7,entropy_sfda,trestbps,0.0748806296824794,6,0.07579266708630261,False
va_long_beach,hungary,7,entropy_sfda,restecg,0.0335447509716847,8,0.033953322156486984,False
va_long_beach,hungary,7,entropy_sfda,thalach,0.0468610943927425,7,0.047431857099353006,False
va_long_beach,hungary,7,entropy_sfda,exang,0.1735124144905886,3,0.17562577561901566,True
va_long_beach,hungary,7,entropy_sfda,oldpeak,0.2193155948573178,2,0.22198683342194772,True
va_long_beach,hungary,7,pseudo_label_sfda,age,0.127172641940003,4,0.15091632366637478,False
va_long_beach,hungary,7,pseudo_label_sfda,sex,0.0581628997067937,5,0.06902216438710533,False
va_long_beach,hungary,7,pseudo_label_sfda,cp,0.1846990527648417,2,0.2191831639471799,True
va_long_beach,hungary,7,pseudo_label_sfda,trestbps,0.0493799661203812,7,0.058599419151595986,False
va_long_beach,hungary,7,pseudo_label_sfda,restecg,0.028027888777522,8,0.033260816712679546,False
va_long_beach,hungary,7,pseudo_label_sfda,thalach,0.0551320028039515,6,0.06542538593687433,False
va_long_beach,hungary,7,pseudo_label_sfda,exang,0.143633794505149,3,0.17045084453930875,True
va_long_beach,hungary,7,pseudo_label_sfda,oldpeak,0.1964616438906107,1,0.2331418816588813,True
va_long_beach,hungary,7,reliability_gated_sfda,age,0.1276650741717343,4,0.14728586453623815,False
va_long_beach,hungary,7,reliability_gated_sfda,sex,0.0597640364535776,5,0.06894914552275665,False
va_long_beach,hungary,7,reliability_gated_sfda,cp,0.1905915460500392,2,0.21988347882457449,True
va_long_beach,hungary,7,reliability_gated_sfda,trestbps,0.0521343551940627,7,0.06014686183057054,False
va_long_beach,hungary,7,reliability_gated_sfda,restecg,0.0283273631077933,8,0.032680983365511763,False
va_long_beach,hungary,7,reliability_gated_sfda,thalach,0.0590734342421993,6,0.0681524049544109,False
va_long_beach,hungary,7,reliability_gated_sfda,exang,0.1471495994993922,3,0.1697649581848416,True
va_long_beach,hungary,7,reliability_gated_sfda,oldpeak,0.2020788857124137,1,0.2331363027810959,True
va_long_beach,hungary,7,source_only,age,0.127172641940003,4,0.15091632366637478,False
va_long_beach,hungary,7,source_only,sex,0.0581628997067937,5,0.06902216438710533,False
va_long_beach,hungary,7,source_only,cp,0.1846990527648417,2,0.2191831639471799,True
va_long_beach,hungary,7,source_only,trestbps,0.0493799661203812,7,0.058599419151595986,False
va_long_beach,hungary,7,source_only,restecg,0.028027888777522,8,0.033260816712679546,False
va_long_beach,hungary,7,source_only,thalach,0.0551320028039515,6,0.06542538593687433,False
va_long_beach,hungary,7,source_only,exang,0.143633794505149,3,0.17045084453930875,True
va_long_beach,hungary,7,source_only,oldpeak,0.1964616438906107,1,0.2331418816588813,True
va_long_beach,hungary,8,conservative_candidate,age,0.1638313779040385,3,0.14111541409958706,True
va_long_beach,hungary,8,conservative_candidate,sex,0.12107950114474,5,0.10429127900651215,False
va_long_beach,hungary,8,conservative_candidate,cp,0.3275626434036411,1,0.2821445968337958,True
va_long_beach,hungary,8,conservative_candidate,trestbps,0.0974475824001694,6,0.08393603300741427,False
va_long_beach,hungary,8,conservative_candidate,restecg,0.0590884361271843,7,0.050895556390111216,False
va_long_beach,hungary,8,conservative_candidate,thalach,0.0370275750237541,8,0.03189353376275171,False
va_long_beach,hungary,8,conservative_candidate,exang,0.201716608063755,2,0.1737476852227537,True
va_long_beach,hungary,8,conservative_candidate,oldpeak,0.1532206382969913,4,0.1319759016770742,False
va_long_beach,hungary,8,entropy_sfda,age,0.1675410718462258,4,0.11093729862612557,False
va_long_beach,hungary,8,entropy_sfda,sex,0.1783724217770659,3,0.11810927555429358,True
va_long_beach,hungary,8,entropy_sfda,cp,0.4471553622735672,1,0.2960838641544931,True
va_long_beach,hungary,8,entropy_sfda,trestbps,0.1354542702284394,6,0.08969102716680992,False
va_long_beach,hungary,8,entropy_sfda,restecg,0.0909388894110169,7,0.060215173629650225,False
va_long_beach,hungary,8,entropy_sfda,thalach,0.0677790054474318,8,0.044879859517700224,False
va_long_beach,hungary,8,entropy_sfda,exang,0.257759431890231,2,0.17067537383043901,True
va_long_beach,hungary,8,entropy_sfda,oldpeak,0.1652316685233797,5,0.10940812752048831,False
va_long_beach,hungary,8,pseudo_label_sfda,age,0.1654161398519197,3,0.13736737599722337,True
va_long_beach,hungary,8,pseudo_label_sfda,sex,0.126352351215877,5,0.10492743303732203,False
va_long_beach,hungary,8,pseudo_label_sfda,cp,0.3414492242459423,1,0.28355143586920223,True
va_long_beach,hungary,8,pseudo_label_sfda,trestbps,0.1015487254643178,6,0.08432963050270252,False
va_long_beach,hungary,8,pseudo_label_sfda,restecg,0.0622547079968907,7,0.05169849742994706,False
va_long_beach,hungary,8,pseudo_label_sfda,thalach,0.0398945982729719,8,0.03312987648077988,False
va_long_beach,hungary,8,pseudo_label_sfda,exang,0.2096852074713021,2,0.1741299655617122,True
va_long_beach,hungary,8,pseudo_label_sfda,oldpeak,0.1575870024179722,4,0.1308657851211108,False
va_long_beach,hungary,8,reliability_gated_sfda,age,0.1688335667361131,3,0.13996947811291044,True
va_long_beach,hungary,8,reliability_gated_sfda,sex,0.1273135767147248,5,0.10554781986748346,False
va_long_beach,hungary,8,reliability_gated_sfda,cp,0.340880125263226,1,0.28260264919198447,True
va_long_beach,hungary,8,reliability_gated_sfda,trestbps,0.1022140528685191,6,0.0847393555226708,False
va_long_beach,hungary,8,reliability_gated_sfda,restecg,0.0609630828073716,7,0.05054072510378804,False
va_long_beach,hungary,8,reliability_gated_sfda,thalach,0.0374933471467636,8,0.031083417440568476,False
va_long_beach,hungary,8,reliability_gated_sfda,exang,0.2094955702001849,2,0.17367983271785226,True
va_long_beach,hungary,8,reliability_gated_sfda,oldpeak,0.1590236979473356,4,0.13183672204274197,False
va_long_beach,hungary,8,source_only,age,0.16526467615238,3,0.1409652743122996,True
va_long_beach,hungary,8,source_only,sex,0.122546633325365,5,0.10452820399944913,False
va_long_beach,hungary,8,source_only,cp,0.3312288060809385,1,0.28252715944140117,True
va_long_beach,hungary,8,source_only,trestbps,0.0970015492667221,6,0.08273909657798707,False
va_long_beach,hungary,8,source_only,restecg,0.060887655810963,7,0.051935146115019794,False
va_long_beach,hungary,8,source_only,thalach,0.0390855274549257,8,0.03333865546830089,False
va_long_beach,hungary,8,source_only,exang,0.2035291916659089,2,0.1736036338902315,True
