source,target,seed,method,fold,adapt_n,test_n,missingness_rate,selected_n,coverage,pseudo_positive_n,pseudo_negative_n,mean_selected_confidence,adaptation_skipped,entropy_before,entropy_after,mean_probability_before,mean_probability_after,positive_rate_before,positive_rate_after,confidence_before,confidence_after,selected_per_class,available_positive,available_negative,teacher_positive_rate,class_support_score,reliability_score,mean_abs_teacher_drift,reliability_mode,missingness_factor,teacher_drift
cleveland,switzerland,0,conservative_candidate,5,99,24,0.0101010101010101,40.0,,,,0.856709361076355,False,0.40357863903045654,0.40214213728904724,,,0.7676767676767676,0.7676767676767676,,,20.0,,,0.7676767676767676,0.46464646464646475,0.3940460973096836,,full,0.98989898989899,0.0022996056359261274
cleveland,va_long_beach,0,pseudo_label_sfda,1,160,40,0.13984375,60.0,0.375,58.0,2.0,0.9436053037643433,False,,,,,,,,,,,,,,,,,,
cleveland,va_long_beach,0,pseudo_label_sfda,2,160,40,0.13828125000000002,59.0,0.36875,58.0,1.0,0.9412571787834167,False,,,,,,,,,,,,,,,,,,
cleveland,va_long_beach,0,pseudo_label_sfda,3,160,40,0.12578125,61.0,0.38125,59.0,2.0,0.9433974027633667,False,,,,,,,,,,,,,,,,,,
cleveland,va_long_beach,0,pseudo_label_sfda,4,160,40,0.1328125,62.0,0.3875,61.0,1.0,0.9433399438858032,False,,,,,,,,,,,,,,,,,,
cleveland,va_long_beach,0,pseudo_label_sfda,5,160,40,0.14765625,58.0,0.3625,56.0,2.0,0.9443466067314148,False,,,,,,,,,,,,,,,,,,
cleveland,va_long_beach,0,entropy_sfda,1,160,40,0.13984375,,,,,,,0.4144161343574524,0.3590647578239441,0.7121368646621704,0.7422828078269958,0.75625,0.7625,0.8262704014778137,0.8572171926498413,,,,,,,,,,
cleveland,va_long_beach,0,entropy_sfda,2,160,40,0.13828125000000002,,,,,,,0.41611042618751526,0.3568740487098694,0.7327583432197571,0.7703954577445984,0.79375,0.79375,0.8280363082885742,0.8601745367050171,,,,,,,,,,
cleveland,va_long_beach,0,entropy_sfda,3,160,40,0.12578125,,,,,,,0.41610321402549744,0.35922420024871826,0.7324212193489075,0.7735069990158081,0.7875,0.79375,0.8240460157394409,0.8541519045829773,,,,,,,,,,
cleveland,va_long_beach,0,entropy_sfda,4,160,40,0.1328125,,,,,,,0.4122141897678375,0.3551502525806427,0.7327897548675537,0.7713073492050171,0.7875,0.79375,0.826313316822052,0.8573743104934692,,,,,,,,,,
cleveland,va_long_beach,0,entropy_sfda,5,160,40,0.14765625,,,,,,,0.4234781265258789,0.368838369846344,0.7053700685501099,0.7370808720588684,0.75,0.75625,0.819159209728241,0.8507516980171204,,,,,,,,,,
cleveland,va_long_beach,0,reliability_gated_sfda,1,160,40,0.13984375,64.0,0.4,,,0.8617886900901794,False,0.4144161343574524,0.4099904000759125,0.7121368646621704,0.7093414664268494,0.75625,0.75625,,,32.0,121.0,39.0,0.75625,0.48750000000000004,0.3613705523806857,0.00460741575807333,,,
cleveland,va_long_beach,0,reliability_gated_sfda,2,160,40,0.13828125000000002,64.0,0.4,,,0.8461516499519348,False,0.41611042618751526,0.4124012589454651,0.7327583432197571,0.7306536436080933,0.79375,0.79375,,,32.0,127.0,33.0,0.79375,0.4125000000000001,0.30077220611914535,0.003864506259560585,,,
cleveland,va_long_beach,0,reliability_gated_sfda,3,160,40,0.12578125,64.0,0.4,,,0.844013512134552,False,0.41610321402549744,0.4128158688545227,0.7324212193489075,0.7299330830574036,0.7875,0.7875,,,32.0,126.0,34.0,0.7875,0.42500000000000004,0.31358728596358565,0.004009991884231567,,,
cleveland,va_long_beach,0,reliability_gated_sfda,4,160,40,0.1328125,64.0,0.4,,,0.8467841148376465,False,0.4122141897678375,0.4093678593635559,0.7327897548675537,0.7296628355979919,0.7875,0.7875,,,32.0,126.0,34.0,0.7875,0.42500000000000004,0.31208625482395297,0.004281212575733662,,,
cleveland,va_long_beach,0,reliability_gated_sfda,5,160,40,0.14765625,64.0,0.4,,,0.8586083054542542,False,0.4234781265258789,0.4198147654533386,0.7053700685501099,0.7017903327941895,0.75,0.75,,,32.0,120.0,40.0,0.75,0.5,0.3659147114260122,0.004841433372348547,,,
cleveland,va_long_beach,0,conservative_candidate,1,160,40,0.13984375,64.0,,,,0.8617886900901794,False,0.4144161343574524,0.4127980172634125,,,0.75625,0.75625,,,32.0,,,0.75625,0.48750000000000004,0.3613705523806857,,full,0.86015625,0.0022500301711261272
cleveland,va_long_beach,0,conservative_candidate,2,160,40,0.13828125000000002,64.0,,,,0.8461516499519348,False,0.41611042618751526,0.41465988755226135,,,0.79375,0.79375,,,32.0,,,0.79375,0.4125000000000001,0.30077220611914535,,full,0.86171875,0.0025263226125389338
cleveland,va_long_beach,0,conservative_candidate,3,160,40,0.12578125,64.0,,,,0.844013512134552,False,0.41610321402549744,0.41477280855178833,,,0.7875,0.7875,,,32.0,,,0.7875,0.42500000000000004,0.31358728596358565,,full,0.87421875,0.0027059237472712994
cleveland,va_long_beach,0,conservative_candidate,4,160,40,0.1328125,64.0,,,,0.8467841148376465,False,0.4122141897678375,0.4119170308113098,,,0.7875,0.7875,,,32.0,,,0.7875,0.42500000000000004,0.31208625482395297,,full,0.8671875,0.001797855133190751
cleveland,va_long_beach,0,conservative_candidate,5,160,40,0.14765625,64.0,,,,0.8586083054542542,False,0.4234781265258789,0.42335081100463867,,,0.75,0.75,,,32.0,,,0.75,0.5,0.3659147114260122,,full,0.85234375,0.0019284604350104928
cleveland,hungary,1,pseudo_label_sfda,1,235,59,0.0005319148936170213,95.0,0.40425531914893614,37.0,58.0,0.9427844285964966,False,,,,,,,,,,,,,,,,,,
cleveland,hungary,1,pseudo_label_sfda,2,235,59,0.002127659574468085,102.0,0.4340425531914894,43.0,59.0,0.9445216059684753,False,,,,,,,,,,,,,,,,,,
cleveland,hungary,1,pseudo_label_sfda,3,235,59,0.002127659574468085,104.0,0.4425531914893617,37.0,67.0,0.9432744979858398,False,,,,,,,,,,,,,,,,,,
cleveland,hungary,1,pseudo_label_sfda,4,235,59,0.001595744680851064,98.0,0.41702127659574467,41.0,57.0,0.9450909495353699,False,,,,,,,,,,,,,,,,,,
cleveland,hungary,1,pseudo_label_sfda,5,236,58,0.00211864406779661,105.0,0.4449152542372881,46.0,59.0,0.9446790218353271,False,,,,,,,,,,,,,,,,,,
cleveland,hungary,1,entropy_sfda,1,235,59,0.0005319148936170213,,,,,,,0.4004363417625427,0.32135912775993347,0.4143424928188324,0.38386842608451843,0.39148936170212767,0.33617021276595743,0.8241370916366577,0.8661472797393799,,,,,,,,,,
cleveland,hungary,1,entropy_sfda,2,235,59,0.002127659574468085,,,,,,,0.3885246217250824,0.3112577795982361,0.4337529242038727,0.4152939021587372,0.42127659574468085,0.39148936170212767,0.8324556946754456,0.8726428747177124,,,,,,,,,,
cleveland,hungary,1,entropy_sfda,3,235,59,0.002127659574468085,,,,,,,0.3896223306655884,0.3132501542568207,0.40914133191108704,0.38428977131843567,0.4127659574468085,0.3617021276595745,0.8294745087623596,0.8674878478050232,,,,,,,,,,
cleveland,hungary,1,entropy_sfda,4,235,59,0.001595744680851064,,,,,,,0.3946264982223511,0.31557807326316833,0.42197465896606445,0.3916407823562622,0.4,0.34893617021276596,0.8271067142486572,0.8684608340263367,,,,,,,,,,
cleveland,hungary,1,entropy_sfda,5,236,58,0.00211864406779661,,,,,,,0.39365154504776,0.3200993835926056,0.4392203688621521,0.4178938865661621,0.4322033898305085,0.3855932203389831,0.8240930438041687,0.8627607822418213,,,,,,,,,,
cleveland,hungary,1,reliability_gated_sfda,1,235,59,0.0005319148936170213,94.0,0.4,,,0.9401805996894836,False,0.4004363417625427,0.39276161789894104,0.4143424928188324,0.4130443036556244,0.39148936170212767,0.3872340425531915,,,47.0,92.0,143.0,0.39148936170212767,0.7829787234042553,0.7357498411368114,0.00431421585381031,,,
cleveland,hungary,1,reliability_gated_sfda,2,235,59,0.002127659574468085,94.0,0.4,,,0.9462395310401917,False,0.3885246217250824,0.3805123567581177,0.4337529242038727,0.43300512433052063,0.42127659574468085,0.41702127659574467,,,47.0,99.0,136.0,0.42127659574468085,0.8425531914893617,0.7955608450109034,0.004466679412871599,,,
cleveland,hungary,1,reliability_gated_sfda,3,235,59,0.002127659574468085,94.0,0.4,,,0.942360520362854,False,0.3896223306655884,0.3819194734096527,0.40914133191108704,0.4081375300884247,0.4127659574468085,0.4085106382978723,,,47.0,97.0,138.0,0.4127659574468085,0.825531914893617,0.77629347492743,0.004228671547025442,,,
cleveland,hungary,1,reliability_gated_sfda,4,235,59,0.001595744680851064,94.0,0.4,,,0.945219874382019,False,0.3946264982223511,0.3866442143917084,0.42197465896606445,0.4201171100139618,0.4,0.4,,,47.0,94.0,141.0,0.4,0.8,0.7549692358361914,0.004638673737645149,,,
cleveland,hungary,1,reliability_gated_sfda,5,236,58,0.00211864406779661,94.0,0.3983050847457627,,,0.9485077261924744,False,0.39365154504776,0.3861001133918762,0.4392203688621521,0.4380726218223572,0.4322033898305085,0.4279661016949153,,,47.0,102.0,134.0,0.4322033898305085,0.864406779661017,0.8181594402064575,0.00429648207500577,,,
cleveland,hungary,1,conservative_candidate,1,235,59,0.0005319148936170213,94.0,,,,0.9401805996894836,False,0.4004363417625427,0.39886221289634705,,,0.39148936170212767,0.3829787234042553,,,47.0,,,0.39148936170212767,0.7829787234042553,0.7357498411368114,,full,0.999468085106383,0.00235032569617033
cleveland,hungary,1,conservative_candidate,2,235,59,0.002127659574468085,94.0,,,,0.9462395310401917,False,0.3885246217250824,0.3878445625305176,,,0.42127659574468085,0.41702127659574467,,,47.0,,,0.42127659574468085,0.8425531914893617,0.7955608450109034,,full,0.997872340425532,0.0015339575475081801
cleveland,hungary,1,conservative_candidate,3,235,59,0.002127659574468085,94.0,,,,0.942360520362854,False,0.3896223306655884,0.38736340403556824,,,0.4127659574468085,0.40425531914893614,,,47.0,,,0.4127659574468085,0.825531914893617,0.77629347492743,,full,0.997872340425532,0.0027042063884437084
cleveland,hungary,1,conservative_candidate,4,235,59,0.001595744680851064,94.0,,,,0.945219874382019,False,0.3946264982223511,0.39240995049476624,,,0.4,0.4,,,47.0,,,0.4,0.8,0.7549692358361914,,full,0.9984042553191489,0.002619541482999921
cleveland,hungary,1,conservative_candidate,5,236,58,0.00211864406779661,94.0,,,,0.9485077261924744,False,0.39365154504776,0.3919745087623596,,,0.4322033898305085,0.4279661016949153,,,47.0,,,0.4322033898305085,0.864406779661017,0.8181594402064575,,full,0.9978813559322034,0.002149911830201745
cleveland,switzerland,1,pseudo_label_sfda,1,98,25,0.012755102040816325,28.0,0.2857142857142857,26.0,2.0,0.9308925271034241,False,,,,,,,,,,,,,,,,,,
cleveland,switzerland,1,pseudo_label_sfda,2,98,25,0.007653061224489795,21.0,0.21428571428571427,20.0,1.0,0.9299876093864441,False,,,,,,,,,,,,,,,,,,
cleveland,switzerland,1,pseudo_label_sfda,3,98,25,0.011479591836734693,19.0,0.19387755102040816,18.0,1.0,0.9279822111129761,False,,,,,,,,,,,,,,,,,,
cleveland,switzerland,1,pseudo_label_sfda,4,99,24,0.01388888888888889,25.0,0.25252525252525254,23.0,2.0,0.9323924779891968,False,,,,,,,,,,,,,,,,,,
cleveland,switzerland,1,pseudo_label_sfda,5,99,24,0.0101010101010101,27.0,0.2727272727272727,25.0,2.0,0.9299636483192444,False,,,,,,,,,,,,,,,,,,
cleveland,switzerland,1,entropy_sfda,1,98,25,0.012755102040816325,,,,,,,0.4562316834926605,0.41009244322776794,0.7075734734535217,0.7435645461082458,0.7857142857142857,0.8163265306122449,0.7951350212097168,0.8219465017318726,,,,,,,,,,
cleveland,switzerland,1,entropy_sfda,2,98,25,0.007653061224489795,,,,,,,0.4708337187767029,0.4256272315979004,0.6979377865791321,0.731642484664917,0.7755102040816326,0.8163265306122449,0.7838231921195984,0.8110623359680176,,,,,,,,,,
cleveland,switzerland,1,entropy_sfda,3,98,25,0.011479591836734693,,,,,,,0.4907023310661316,0.4501224458217621,0.6900400519371033,0.7234099507331848,0.7857142857142857,0.8163265306122449,0.7682576179504395,0.7949280738830566,,,,,,,,,,
cleveland,switzerland,1,entropy_sfda,4,99,24,0.01388888888888889,,,,,,,0.46737298369407654,0.4257487654685974,0.6940745115280151,0.7249066233634949,0.7777777777777778,0.797979797979798,0.7841257452964783,0.8097537159919739,,,,,,,,,,
cleveland,switzerland,1,entropy_sfda,5,99,24,0.0101010101010101,,,,,,,0.45870405435562134,0.41462215781211853,0.700462818145752,0.7308986783027649,0.7777777777777778,0.797979797979798,0.7931447625160217,0.8193177580833435,,,,,,,,,,
cleveland,switzerland,1,reliability_gated_sfda,1,98,25,0.012755102040816325,40.0,0.40816326530612246,,,0.82457035779953,False,0.4562316834926605,0.4519692361354828,0.7075734734535217,0.7069956064224243,0.7857142857142857,0.7857142857142857,,,20.0,77.0,21.0,0.7857142857142857,0.4285714285714286,0.348879805176842,0.0035404651425778866,,,
cleveland,switzerland,1,reliability_gated_sfda,2,98,25,0.007653061224489795,40.0,0.40816326530612246,,,0.8182281255722046,False,0.4708337187767029,0.4669716954231262,0.6979377865791321,0.6956756711006165,0.7755102040816326,0.7653061224489796,,,20.0,76.0,22.0,0.7755102040816326,0.44897959183673475,0.3645562421203107,0.0045453994534909725,,,
cleveland,switzerland,1,reliability_gated_sfda,3,98,25,0.011479591836734693,40.0,0.40816326530612246,,,0.8075377345085144,False,0.4907023310661316,0.4869290292263031,0.6900400519371033,0.6892015337944031,0.7857142857142857,0.7755102040816326,,,20.0,77.0,21.0,0.7857142857142857,0.4285714285714286,0.34211465611011227,0.0036197390872985125,,,
cleveland,switzerland,1,reliability_gated_sfda,4,99,24,0.01388888888888889,40.0,0.40404040404040403,,,0.8269168734550476,False,0.46737298369407654,0.46319976449012756,0.6940745115280151,0.6927635669708252,0.7777777777777778,0.7676767676767676,,,20.0,77.0,22.0,0.7777777777777778,0.4444444444444444,0.3624141852796814,0.003999011591076851,,,
cleveland,switzerland,1,reliability_gated_sfda,5,99,24,0.0101010101010101,40.0,0.40404040404040403,,,0.8304120302200317,False,0.45870405435562134,0.4537431001663208,0.700462818145752,0.6994897723197937,0.7777777777777778,0.7676767676767676,,,20.0,77.0,22.0,0.7777777777777778,0.4444444444444444,0.3653440132954573,0.00433528795838356,,,
cleveland,switzerland,1,conservative_candidate,1,98,25,0.012755102040816325,40.0,,,,0.82457035779953,False,0.4562316834926605,0.4555804133415222,,,0.7857142857142857,0.7857142857142857,,,20.0,,,0.7857142857142857,0.4285714285714286,0.348879805176842,,full,0.9872448979591837,0.0018817716045305133
cleveland,switzerland,1,conservative_candidate,2,98,25,0.007653061224489795,40.0,,,,0.8182281255722046,False,0.4708337187767029,0.4709705710411072,,,0.7755102040816326,0.7755102040816326,,,20.0,,,0.7755102040816326,0.44897959183673475,0.3645562421203107,,full,0.9923469387755102,0.0008967960020527244
cleveland,switzerland,1,conservative_candidate,3,98,25,0.011479591836734693,40.0,,,,0.8075377345085144,False,0.4907023310661316,0.4908347725868225,,,0.7857142857142857,0.7857142857142857,,,20.0,,,0.7857142857142857,0.4285714285714286,0.34211465611011227,,full,0.9885204081632653,0.001262860605493188
cleveland,switzerland,1,conservative_candidate,4,99,24,0.01388888888888889,40.0,,,,0.8269168734550476,False,0.46737298369407654,0.4671933352947235,,,0.7777777777777778,0.7777777777777778,,,20.0,,,0.7777777777777778,0.4444444444444444,0.3624141852796814,,full,0.9861111111111112,0.0018813570495694876
cleveland,switzerland,1,conservative_candidate,5,99,24,0.0101010101010101,40.0,,,,0.8304120302200317,False,0.45870405435562134,0.4576913118362427,,,0.7777777777777778,0.7777777777777778,,,20.0,,,0.7777777777777778,0.4444444444444444,0.3653440132954573,,full,0.98989898989899,0.002060692524537444
cleveland,va_long_beach,1,pseudo_label_sfda,1,160,40,0.13984375,48.0,0.3,46.0,2.0,0.9398651123046875,False,,,,,,,,,,,,,,,,,,
cleveland,va_long_beach,1,pseudo_label_sfda,2,160,40,0.13828125000000002,49.0,0.30625,47.0,2.0,0.9401288628578186,False,,,,,,,,,,,,,,,,,,
cleveland,va_long_beach,1,pseudo_label_sfda,3,160,40,0.12578125,48.0,0.3,46.0,2.0,0.9446960091590881,False,,,,,,,,,,,,,,,,,,
cleveland,va_long_beach,1,pseudo_label_sfda,4,160,40,0.1328125,49.0,0.30625,49.0,0.0,0.9420593976974487,False,,,,,,,,,,,,,,,,,,
cleveland,va_long_beach,1,pseudo_label_sfda,5,160,40,0.14765625,50.0,0.3125,48.0,2.0,0.9412738680839539,False,,,,,,,,,,,,,,,,,,
cleveland,va_long_beach,1,entropy_sfda,1,160,40,0.13984375,,,,,,,0.4477106034755707,0.3887034058570862,0.6981194019317627,0.7316862344741821,0.75625,0.7625,0.8041221499443054,0.8387326002120972,,,,,,,,,,
cleveland,va_long_beach,1,entropy_sfda,2,160,40,0.13828125000000002,,,,,,,0.4489077031612396,0.387134313583374,0.7202898263931274,0.7602365612983704,0.79375,0.8,0.8032516241073608,0.8390849232673645,,,,,,,,,,
cleveland,va_long_beach,1,entropy_sfda,3,160,40,0.12578125,,,,,,,0.44936972856521606,0.38996753096580505,0.7214803099632263,0.7628344297409058,0.7875,0.8,0.8001629114151001,0.8335822820663452,,,,,,,,,,
cleveland,va_long_beach,1,entropy_sfda,4,160,40,0.1328125,,,,,,,0.4449687898159027,0.3849833607673645,0.7197945713996887,0.7583779096603394,0.7875,0.8,0.8042014837265015,0.8385624885559082,,,,,,,,,,
cleveland,va_long_beach,1,entropy_sfda,5,160,40,0.14765625,,,,,,,0.4533900320529938,0.39696040749549866,0.6950825452804565,0.7286454439163208,0.75,0.7625,0.7970033884048462,0.8306639790534973,,,,,,,,,,
cleveland,va_long_beach,1,reliability_gated_sfda,1,160,40,0.13984375,64.0,0.4,,,0.8500974178314209,False,0.4477106034755707,0.4430088400840759,0.6981194019317627,0.6960418224334717,0.75625,0.75625,,,32.0,121.0,39.0,0.75625,0.48750000000000004,0.3564680959400721,0.004583190660923719,,,
cleveland,va_long_beach,1,reliability_gated_sfda,2,160,40,0.13828125000000002,64.0,0.4,,,0.829585075378418,False,0.4489077031612396,0.44569092988967896,0.7202898263931274,0.7180131077766418,0.79375,0.79375,,,32.0,127.0,33.0,0.79375,0.4125000000000001,0.29488346834667034,0.003969756420701742,,,
cleveland,va_long_beach,1,reliability_gated_sfda,3,160,40,0.12578125,64.0,0.4,,,0.8251946568489075,False,0.44936972856521606,0.4453941881656647,0.7214803099632263,0.7199109196662903,0.7875,0.7875,,,32.0,126.0,34.0,0.7875,0.42500000000000004,0.30659527260228064,0.003920236136764288,,,
cleveland,va_long_beach,1,reliability_gated_sfda,4,160,40,0.1328125,64.0,0.4,,,0.8318691849708557,False,0.4449687898159027,0.4417944550514221,0.7197945713996887,0.717147946357727,0.7875,0.7875,,,32.0,126.0,34.0,0.7875,0.42500000000000004,0.30658928750781345,0.004350391216576099,,,
cleveland,va_long_beach,1,reliability_gated_sfda,5,160,40,0.14765625,64.0,0.4,,,0.8468958735466003,False,0.4533900320529938,0.44871217012405396,0.6950825452804565,0.6931056380271912,0.75,0.75,,,32.0,120.0,40.0,0.75,0.5,0.36092320235911757,0.004394811578094959,,,
cleveland,va_long_beach,1,conservative_candidate,1,160,40,0.13984375,64.0,,,,0.8500974178314209,False,0.4477106034755707,0.4472479224205017,,,0.75625,0.75625,,,32.0,,,0.75625,0.48750000000000004,0.3564680959400721,,full,0.86015625,0.0009245920809917152
cleveland,va_long_beach,1,conservative_candidate,2,160,40,0.13828125000000002,64.0,,,,0.829585075378418,False,0.4489077031612396,0.4495026469230652,,,0.79375,0.79375,,,32.0,,,0.79375,0.4125000000000001,0.29488346834667034,,full,0.86171875,0.0006552379345521331
cleveland,va_long_beach,1,conservative_candidate,3,160,40,0.12578125,64.0,,,,0.8251946568489075,False,0.44936972856521606,0.44836872816085815,,,0.7875,0.7875,,,32.0,,,0.7875,0.42500000000000004,0.30659527260228064,,full,0.87421875,0.001210118643939495
cleveland,va_long_beach,1,conservative_candidate,4,160,40,0.1328125,64.0,,,,0.8318691849708557,False,0.4449687898159027,0.4459085464477539,,,0.7875,0.7875,,,32.0,,,0.7875,0.42500000000000004,0.30658928750781345,,full,0.8671875,0.0007300528232008219
cleveland,va_long_beach,1,conservative_candidate,5,160,40,0.14765625,64.0,,,,0.8468958735466003,False,0.4533900320529938,0.4521388113498688,,,0.75,0.75,,,32.0,,,0.75,0.5,0.36092320235911757,,full,0.85234375,0.0019347515190020204
cleveland,hungary,2,pseudo_label_sfda,1,235,59,0.0005319148936170213,100.0,0.425531914893617,35.0,65.0,0.942058801651001,False,,,,,,,,,,,,,,,,,,
cleveland,hungary,2,pseudo_label_sfda,2,235,59,0.002127659574468085,109.0,0.46382978723404256,41.0,68.0,0.9458032250404358,False,,,,,,,,,,,,,,,,,,
cleveland,hungary,2,pseudo_label_sfda,3,235,59,0.002127659574468085,107.0,0.4553191489361702,35.0,72.0,0.9472594857215881,False,,,,,,,,,,,,,,,,,,
cleveland,hungary,2,pseudo_label_sfda,4,235,59,0.001595744680851064,102.0,0.4340425531914894,39.0,63.0,0.9470365047454834,False,,,,,,,,,,,,,,,,,,
cleveland,hungary,2,pseudo_label_sfda,5,236,58,0.00211864406779661,106.0,0.4491525423728814,42.0,64.0,0.9460771083831787,False,,,,,,,,,,,,,,,,,,
cleveland,hungary,2,entropy_sfda,1,235,59,0.0005319148936170213,,,,,,,0.3961789309978485,0.3017295300960541,0.4083436131477356,0.35870954394340515,0.3829787234042553,0.3276595744680851,0.8308811783790588,0.8797647953033447,,,,,,,,,,
cleveland,hungary,2,entropy_sfda,2,235,59,0.002127659574468085,,,,,,,0.37975165247917175,0.29241514205932617,0.4272650480270386,0.3902454376220703,0.4127659574468085,0.37446808510638296,0.8386508226394653,0.8838087320327759,,,,,,,,,,
cleveland,hungary,2,entropy_sfda,3,235,59,0.002127659574468085,,,,,,,0.3834376037120819,0.2968619167804718,0.40491241216659546,0.3586805760860443,0.39148936170212767,0.33617021276595743,0.8348835110664368,0.877918541431427,,,,,,,,,,
cleveland,hungary,2,entropy_sfda,4,235,59,0.001595744680851064,,,,,,,0.3877384066581726,0.29531484842300415,0.41850799322128296,0.3698582351207733,0.4,0.3404255319148936,0.8338660597801208,0.8810402750968933,,,,,,,,,,
cleveland,hungary,2,entropy_sfda,5,236,58,0.00211864406779661,,,,,,,0.3896748721599579,0.3031807839870453,0.4349762797355652,0.3884447515010834,0.4194915254237288,0.3601694915254237,0.8297288417816162,0.876128613948822,,,,,,,,,,
cleveland,hungary,2,reliability_gated_sfda,1,235,59,0.0005319148936170213,94.0,0.4,,,0.9394155740737915,False,0.3961789309978485,0.38779354095458984,0.4083436131477356,0.4065849483013153,0.3829787234042553,0.37872340425531914,,,47.0,90.0,145.0,0.3829787234042553,0.7659574468085106,0.7191696139955586,0.004819250199943781,,,
cleveland,hungary,2,reliability_gated_sfda,2,235,59,0.002127659574468085,94.0,0.4,,,0.9480955004692078,False,0.37975165247917175,0.37126410007476807,0.4272650480270386,0.42585474252700806,0.4127659574468085,0.4085106382978723,,,47.0,97.0,138.0,0.4127659574468085,0.825531914893617,0.7810178108256346,0.004839676897972822,,,
cleveland,hungary,2,reliability_gated_sfda,3,235,59,0.002127659574468085,94.0,0.4,,,0.9457001090049744,False,0.3834376037120819,0.375113308429718,0.40491241216659546,0.4025833308696747,0.39148936170212767,0.39148936170212767,,,47.0,92.0,143.0,0.39148936170212767,0.7829787234042553,0.7388876107441672,0.004973715636879206,,,
cleveland,hungary,2,reliability_gated_sfda,4,235,59,0.001595744680851064,94.0,0.4,,,0.9476186633110046,False,0.3877384066581726,0.37905511260032654,0.41850799322128296,0.4159626364707947,0.4,0.39574468085106385,,,47.0,94.0,141.0,0.4,0.8,0.7568852046956407,0.005256932694464922,,,
cleveland,hungary,2,reliability_gated_sfda,5,236,58,0.00211864406779661,94.0,0.3983050847457627,,,0.9476768970489502,False,0.3896748721599579,0.3813331425189972,0.4349762797355652,0.4329685866832733,0.4194915254237288,0.4152542372881356,,,47.0,99.0,137.0,0.4194915254237288,0.8389830508474576,0.7934003524938147,0.004924573935568333,,,
cleveland,hungary,2,conservative_candidate,1,235,59,0.0005319148936170213,94.0,,,,0.9394155740737915,False,0.3961789309978485,0.394534170627594,,,0.3829787234042553,0.37872340425531914,,,47.0,,,0.3829787234042553,0.7659574468085106,0.7191696139955586,,full,0.999468085106383,0.0012167739914730191
cleveland,hungary,2,conservative_candidate,2,235,59,0.002127659574468085,94.0,,,,0.9480955004692078,False,0.37975165247917175,0.3772716820240021,,,0.4127659574468085,0.4085106382978723,,,47.0,,,0.4127659574468085,0.825531914893617,0.7810178108256346,,full,0.997872340425532,0.0018982768524438143
cleveland,hungary,2,conservative_candidate,3,235,59,0.002127659574468085,94.0,,,,0.9457001090049744,False,0.3834376037120819,0.38074567914009094,,,0.39148936170212767,0.3872340425531915,,,47.0,,,0.39148936170212767,0.7829787234042553,0.7388876107441672,,full,0.997872340425532,0.003252454800531268
cleveland,hungary,2,conservative_candidate,4,235,59,0.001595744680851064,94.0,,,,0.9476186633110046,False,0.3877384066581726,0.38504743576049805,,,0.4,0.39574468085106385,,,47.0,,,0.4,0.8,0.7568852046956407,,full,0.9984042553191489,0.0024913412053138018
cleveland,hungary,2,conservative_candidate,5,236,58,0.00211864406779661,94.0,,,,0.9476768970489502,False,0.3896748721599579,0.38760513067245483,,,0.4194915254237288,0.4152542372881356,,,47.0,,,0.4194915254237288,0.8389830508474576,0.7934003524938147,,full,0.9978813559322034,0.001847701147198677
cleveland,switzerland,2,pseudo_label_sfda,1,98,25,0.012755102040816325,35.0,0.35714285714285715,31.0,4.0,0.9345058798789978,False,,,,,,,,,,,,,,,,,,
cleveland,switzerland,2,pseudo_label_sfda,2,98,25,0.007653061224489795,31.0,0.3163265306122449,28.0,3.0,0.9303317666053772,False,,,,,,,,,,,,,,,,,,
cleveland,switzerland,2,pseudo_label_sfda,3,98,25,0.011479591836734693,26.0,0.2653061224489796,24.0,2.0,0.9303224086761475,False,,,,,,,,,,,,,,,,,,
cleveland,switzerland,2,pseudo_label_sfda,4,99,24,0.01388888888888889,31.0,0.31313131313131315,27.0,4.0,0.936141312122345,False,,,,,,,,,,,,,,,,,,
cleveland,switzerland,2,pseudo_label_sfda,5,99,24,0.0101010101010101,33.0,0.3333333333333333,30.0,3.0,0.9350647926330566,False,,,,,,,,,,,,,,,,,,
cleveland,switzerland,2,entropy_sfda,1,98,25,0.012755102040816325,,,,,,,0.42558541893959045,0.38444623351097107,0.7175975441932678,0.7466309070587158,0.7755102040816326,0.8163265306122449,0.8142842650413513,0.8375157713890076,,,,,,,,,,
cleveland,switzerland,2,entropy_sfda,2,98,25,0.007653061224489795,,,,,,,0.43522292375564575,0.3958122432231903,0.7059074640274048,0.7332043647766113,0.7653061224489796,0.7959183673469388,0.8072155714035034,0.8298896551132202,,,,,,,,,,
cleveland,switzerland,2,entropy_sfda,3,98,25,0.011479591836734693,,,,,,,0.4549452066421509,0.41569480299949646,0.695335328578949,0.7308123707771301,0.7653061224489796,0.8061224489795918,0.7938907146453857,0.8181073069572449,,,,,,,,,,
cleveland,switzerland,2,entropy_sfda,4,99,24,0.01388888888888889,,,,,,,0.4351005256175995,0.396793395280838,0.696465253829956,0.7263942956924438,0.7575757575757576,0.7777777777777778,0.8067126274108887,0.8283251523971558,,,,,,,,,,
cleveland,switzerland,2,entropy_sfda,5,99,24,0.0101010101010101,,,,,,,0.4189947247505188,0.37888625264167786,0.7079538106918335,0.7321390509605408,0.7575757575757576,0.7676767676767676,0.8187165856361389,0.8399481177330017,,,,,,,,,,
