seed,target,variant,source_roc_auc,roc_auc,delta_roc_auc,source_brier,brier,brier_improvement,delta_balanced_accuracy,negative_adaptation_auc,brier_worsened
1,va_long_beach,no_missingness_factor,0.7381892354257139,0.7393736017897091,0.0011843663639952151,0.1753191351890564,0.1749959654796216,0.0003231697094348007,0.003355704697986628,False,False
1,va_long_beach,no_class_support_factor,0.7381892354257139,0.7391104092643769,0.0009211738386629698,0.1753191351890564,0.17496151496727463,0.00035762022178176256,0.003355704697986628,False,False
1,va_long_beach,no_confidence_factor,0.7381892354257139,0.7391104092643768,0.0009211738386628587,0.1753191351890564,0.17499452429718093,0.0003246108918754653,0.003355704697986628,False,False
2,hungary,candidate_full,0.878061019670815,0.8780610196708148,-1.1102230246251565e-16,0.13494929671287537,0.13465757159726333,0.0002917251156120404,0.007978723404255317,False,False
2,hungary,candidate_no_entropy,0.878061019670815,0.8780108390204736,-5.018065034134711e-05,0.13494929671287537,0.13481053673189444,0.00013875998098092368,0.0026595744680851796,True,False
2,hungary,candidate_no_anchor,0.878061019670815,0.8780108390204737,-5.018065034123609e-05,0.13494929671287537,0.1345511298602082,0.00039816685266716445,0.010638297872340385,True,False
2,hungary,candidate_no_prior,0.878061019670815,0.8781613809714973,0.00010036130068236115,0.13494929671287537,0.13467405473833088,0.0002752419745444823,0.007978723404255317,False,False
2,hungary,unit_reliability,0.878061019670815,0.8782617422721798,0.00020072260136483333,0.13494929671287537,0.13460420365657627,0.00034509305629909504,0.010638297872340385,False,False
2,hungary,no_missingness_factor,0.878061019670815,0.8780610196708148,-1.1102230246251565e-16,0.13494929671287537,0.13465736587908264,0.0002919308337927251,0.007978723404255317,False,False
2,hungary,no_class_support_factor,0.878061019670815,0.8782115616218386,0.00015054195102359724,0.13494929671287537,0.13461709084335996,0.0003322058695154062,0.010638297872340385,False,False
2,hungary,no_confidence_factor,0.878061019670815,0.8781112003211561,5.0180650341125066e-05,0.13494929671287537,0.1346472425970018,0.0003020541158735568,0.007978723404255317,False,False
